1.564516129032677583e+01,1.019999999999999929e+01,2.032258064516654983e+01,1.119999999999999929e+01,2.435483870968359454e+01,1.219999999999999929e+01
2.193548387097336771e+01,1.034999999999999964e+01,2.596774193549041243e+01,1.134999999999999964e+01,2.919354838710404465e+01,1.234999999999999964e+01
2.709677419355518424e+01,1.050000000000000000e+01,3.112903225807223251e+01,1.150000000000000000e+01,3.370967741936313899e+01,1.250000000000000000e+01
1.612903225807459817e+00,3.520000000000000284e+01,1.774193548388141695e+00,3.620000000000000284e+01,1.774193548388141695e+00,3.720000000000000284e+01
2.741935483872232293e+00,3.535000000000000142e+01,2.903225806452914171e+00,3.635000000000000142e+01,3.064516129033596048e+00,3.735000000000000142e+01
3.870967741937004991e+00,3.550000000000000000e+01,4.032258064517686869e+00,3.650000000000000000e+01,4.193548387098368302e+00,3.750000000000000000e+01
1.290322580646096062e+00,4.020000000000000284e+01,1.290322580646096062e+00,4.120000000000000284e+01,1.451612903226777940e+00,4.220000000000000284e+01
2.096774193549505227e+00,4.035000000000000142e+01,2.258064516130187105e+00,4.135000000000000142e+01,2.258064516130187105e+00,4.235000000000000142e+01
3.064516129033596048e+00,4.050000000000000000e+01,3.225806451614277925e+00,4.150000000000000000e+01,3.225806451614277925e+00,4.250000000000000000e+01
